3070189,1025,Shaw Street,"Morningside,Sandringham",Auckland
1772786,9024,Shaw Street,Mosgiel,
1781787,7910,Shaw Street,Redruth,Timaru
1788049,7830,Shaw Street,Reefton,
1781678,7920,Shaw Street,Temuka,
1825297,1041,Shaw Way,Mount Roskill,Auckland
1840105,2024,Shayla Place,Favona,Auckland
1950560,3173,Shea Lane,Pyes Pa,Tauranga
1779319,8052,Shearer Avenue,Papanui,Christchurch
1793199,5011,Shearer Crescent,Naenae,Lower Hutt
1817116,4314,Shearer Drive,Oakura,
1780992,7730,Shearer Place,Methven,
1803974,4112,Shearer Place,Pirimai,Napier
1808310,3183,Shearer Road,Te Puke,
3080006,3204,Shearers Drive,Frankton,Queenstown
3006087,7977,Shearers Hill Road,"Ikawai,Waihao Downs",Waimate
3064896,7776,Shearers Road,"Ashburton Forks,Lauriston","Ashburton,Lauriston"
1780774,7700,Shearer Street,Tinwald,Ashburton
1831682,1041,Shearer Street,Wesley,Auckland
1789046,7020,Shearer Terrace,Richmond,
1809211,3112,Shearman Grove,Tauranga South,Tauranga
1788053,7830,Shearman Street,Reefton,
1780777,7778,Shearman Street,Tinwald,Ashburton
1783512,7924,Shearman Street,Waimate,
1811081,3895,Shea Road,Makomako,Te Mata
1835846,7300,Shearwater Drive,Kaikoura,
1785728,8023,Shearwater Drive,Woolston,Christchurch
1842676,0986,Shearwater Lane,Point Wells,
3078693,5024,Shearwater Lane,Whitby,Porirua
1801728,5032,Shearwater Rise,Paraparaumu Beach,Paraparaumu
1821974,0630,Shearwater Rise,Rothesay Bay,Auckland
3059384,0118,Shearwater Street,One Tree Point,Whangarei
1776900,9776,Sheas Road,Longridge North,Riversdale
1806031,7971,Sheas Road,Otaio,Saint Andrews
1822461,0622,Shea Terrace,Takapuna,Auckland
1785898,7771,Sheates Road,Westerfield,Ashburton
1809212,3110,Sheath Street,Tauranga,
1780298,7682,Sheats Road,Dunsandel,
1783805,7475,Sheats Road,West Eyreton,
1801824,4777,Sheddan Road,Feilding,
1774017,9587,Sheddan Road,Tapanui,
1833207,2016,Sheddings Lane,East Tamaki,Auckland
1803967,4182,Shed Road,Poraiti,Napier
1790173,7805,Sheedy Lane,Greymouth,
1827880,2110,Sheehan Avenue,Papakura,
1823505,0610,Sheehan Road,Te Atatu South,Auckland
1785535,7784,Sheehans Road,Rakaia,
1803837,4104,Sheehan Street,Bay View,Napier
3079221,8025,Sheehan Street,Halswell,Christchurch
1813147,3800,Sheehan Street,Kihikihi,Te Awamutu
1824313,1011,Sheehan Street,Ponsonby,Auckland
1798081,4821,Sheehan Street,Shannon,
1802109,4010,Sheehan Street,Whataupoko,Gisborne
1804891,4999,Sheehan Street,Woodville,
1793424,5014,Sheehy Grove,Wainuiomata,Lower Hutt
1770391,9483,Sheehy Road,Moonlight,Macraes Flat
1772016,9010,Sheen Street,Roslyn,Dunedin
3042669,7991,Sheep Dip Road,"Kakahu,Woodbury",Geraldine
1771297,9392,Sheephead Station Road,Conroys Gully,Alexandra
1776898,9776,Sheepwash Creek Road,Ardlussa,Riversdale
3054295,9483,Sheepwash Creek Road,"Middlemarch,Nenthorn","Macraes Flat,Middlemarch"
3027527,9689,Sheepwash Road,"Beaumont,Dunrobin",Otautau
1773547,9073,Sheerness Street,Waihola,Milton
1784808,8053,Sheffield Crescent,Burnside,Christchurch
1828322,2010,Sheffield Place,Botany Downs,Auckland
1803973,4110,Sheffield Place,Onekawa,Napier
1796927,4501,Sheffield Place,Springvale,Whanganui
1821124,0875,Sheffield Road,Helensville,
1799146,4412,Sheffield Street,Awapuni,Palmerston North
1814566,3129,Sheffield Street,Katikati,
1801482,5510,Sheffield Street,Levin,
1811484,3400,Sheffield Street,Matamata,
1796125,5032,Sheffield Street,Paraparaumu,
1791296,7274,Sheffield Street,Riverlands,
1775231,9091,Sheffield Street,"Taieri Beach,Taieri Mouth",Taieri Mouth
3048379,3200,Sheffield Street,Te Rapa,Hamilton
1781786,7910,Sheffield Street,Washdyke,Timaru
1821132,0973,Shegadeen Road,Wharehine,Wellsford
1807643,3204,Sheila Place,Dinsdale,Hamilton
1788348,7010,Shelbourne Street,Nelson,
1842520,2016,Shelby Lane,Flat Bush,Auckland
1975230,3283,Shelby Lane,Tamahere,Hamilton
1842323,0630,Shelby Place,Long Bay,Auckland
1830090,2013,Sheldon Place,Burswood,Auckland
1786723,8023,Sheldon Street,Woolston,Christchurch
3083913,9371,Shelduck Road,Jacks Point,Queenstown
1982695,0616,Shelduck Way,Hobsonville,Auckland
1790133,7871,Shellback Road,Atarau,Blackball
3082364,0616,Shellbank Lane,Hobsonville,Auckland
1806762,3574,Shellbank Road,Pipiroa,Ngatea
1807644,3214,Shelley Court,Enderley,Hamilton
1788349,7011,Shelley Crescent,Stoke,Nelson
1807645,3204,Shelley Jane Place,Dinsdale,Hamilton
1795674,4010,Shelley Road,Whataupoko,Gisborne
1790175,7805,Shelley Street,Greymouth,
1812709,3432,Shelley Street,Leamington,Cambridge
1803969,4110,Shelley Street,Napier South,Napier
1809203,3110,Shelley Street,Otumoetai,Tauranga
1780296,7614,Shelley Street,Rolleston,
1799144,4414,Shelley Street,Roslyn,Palmerston North
1783127,8023,Shelley Street,Sydenham,Christchurch
3010610,5022,Shelley Street,Titahi Bay,Porirua
1800532,6011,Shell Lane,Wellington Central,Wellington
1828323,2018,Shelly Bay Road,Beachlands,Auckland
3014614,6022,Shelly Bay Road,"Maupuia,Miramar",Wellington
1828013,2014,Shelly Beach Parade,Cockle Bay,Auckland
3014074,3574,Shelly Beach Road,"Orongo,Pipiroa","Ngatea,Thames"
1824311,1011,Shelly Beach Road,"Ponsonby,Saint Marys Bay,Westhaven",Auckland
1821130,0874,Shelly Beach Road,"Shelly Beach,South Head",South Head
1825668,1081,Shelly Beach Road,Surfdale,Waiheke Island
1788111,7825,Shelswell Street,Westport,
1833006,0632,Shelter Drive,Greenhithe,Auckland
1817810,4310,Shelter Grove,Frankleigh Park,New Plymouth
1801467,4702,Shelton Place,Feilding,
1798749,4710,Shelton Place,Marton,
1801193,4077,Shelton Road,Tolaga Bay,
1825301,1041,Shenandoah Avenue,Wesley,Auckland
3039242,,Shenandoah Highway,"Maruia,Murchison,Shenandoah","Maruia,Murchison"
1778957,8051,Shenley Drive,Belfast,Christchurch
1773725,9771,Shennan Road,"Conical Hill,Waipahi",Gore
1771299,9393,Shennan Road,Galloway,Alexandra
1770865,,Shennans Track,"Gimmerburn,Moa Creek,Puketoi","Moa Creek,Patearoa,Ranfurly"
1832455,2013,Shenton Place,Burswood,Auckland
1841825,7671,Shepherd Avenue,West Melton,
1800255,5011,Shepherd Grove,Taita,Lower Hutt
1785646,7630,Shepherd Place,Kaiapoi,
1776902,9893,Shepherd Road,Gorge Road,Invercargill
3078257,9371,Shepherd Road,Jacks Point,Queenstown
1814802,3127,Shepherd Road,Kawerau,
1819776,0230,Shepherd Road,Kerikeri,
1819154,0373,Shepherd Road,Mamaranui,Dargaville
1820426,0482,Shepherd Road,Peria,Kaitaia
1812565,3330,Shepherd Road,"Richmond Heights,Waipahihi",Taupo
1821136,0975,Shepherd Road,Wellsford,
3083342,2579,Shepherds Bush Road,"Drury,Ramarama",Drury
1780996,7775,Shepherds Bush Road,Ruapuna,Ashburton
3082654,9304,Shepherds Creek Lane,Lake Hayes,Queenstown
3070341,9386,Shepherds Flat Road,Cambrians,Omakau
3079603,9371,Shepherds Hut Way,Mount Creighton,Queenstown
1832612,2019,Shepherds Lane,Flat Bush,Auckland
1780998,7774,Shepherds Road,Ashton,Ashburton
1827877,2110,Shepherds Road,Papakura,
1806514,3579,Sheppard Avenue,Pauanui,
1825295,1025,Sheppard Avenue,Wesley,Auckland
1819353,0594,Sheppard Oaks Road,Matakohe,
1783110,8014,Sheppard Place,St Albans,Christchurch
1771298,9377,Sheppard Road,Lauder,Omakau
1772014,9077,Sheppard Road,Portobello,Dunedin
1814693,3112,Sheppard Street,Gate Pa,Tauranga
3083445,7020,Shepperton Street,"Appleby,Richmond",Richmond
1828316,2014,Sheralee Place,Bucklands Beach,Auckland
1827882,2110,Sheralee Place,Red Hill,Papakura
1824304,1050,Shera Road,Remuera,Auckland
1812563,3330,Shera Street,Acacia Bay,Taupo
1799149,4412,Sheraton Grove,Highbury,Palmerston North
1786983,8051,Sheraton Place,Redwood,Christchurch
1813465,3110,Sherborne Close,Bethlehem,Tauranga
1842822,7615,Sherborne Drive,Rolleston,
1783128,8014,Sherborne Street,"Christchurch Central,St Albans",Christchurch
1825079,1024,Sherbourne Road,Mount Eden,Auckland
1837226,4472,Shere Lane,Linton,Palmerston North
1787380,7903,Shere Street,Pleasant Point,
1815269,3432,Sheridan Crescent,Leamington,Cambridge
1800140,5018,Sheridan Crescent,Trentham,Upper Hutt
1822897,0600,Sheridan Drive,New Lynn,Auckland
1799012,7614,Sheridan Drive,Rolleston,
1824299,1011,Sheridan Lane,Freemans Bay,Auckland
1802780,4010,Sheridan Street,Mangapapa,Gisborne
1807646,3216,Sheridan Street,Silverdale,Hamilton
1810029,3910,Sheridan Street,Te Kuiti,
1794677,6037,Sheridan Terrace,Johnsonville,Wellington
1832151,2014,Sherie Place,Howick,Auckland
1818593,2105,Sheriff Place,Randwick Park,Auckland
1807647,3216,Sheriff Place,Riverlea,Hamilton
1787866,7891,Sherlock Avenue,Waimangaroa,Westport
1829961,0614,Sherpa Place,Massey,Auckland
1813103,3876,Sherrard Osborne Street,Pirongia,
1799833,4779,Sherrards Road,Feilding,
1781538,7991,Sherratt Road,Geraldine Downs,Geraldine
1802652,4072,Sherratt Road,Tahunga,Pehiri
1781789,7910,Sherratt Street,West End,Timaru
3084358,4572,Sherriff Close,Okoia,Whanganui
1810613,3015,Sherriff Street,Hillcrest,Rotorua
1781539,7982,Sherris Road,Pleasant Point,
1823499,0612,Sherrybrooke Place,Sunnyvale,Auckland
1789754,7096,Sherry River Road,Tapawera,Wakefield
1809210,3112,Sherson Street,Gate Pa,Tauranga
1797638,4779,Sherwill Street,Halcombe,
1797204,4702,Sherwill Street East,Feilding,
1797250,4702,Sherwill Street West,Feilding,
1780090,9305,Sherwin Avenue,Albert Town,Wanaka
1809204,3112,Sherwin Street,Gate Pa,Tauranga
3081715,3876,Sherwin Street,Pirongia,
1831498,1021,Sherwood Avenue,Grey Lynn,Auckland
1823501,0610,Sherwood Avenue,Te Atatu South,Auckland
3078673,9371,Sherwood Court,Lower Shotover,Queenstown
1815939,3281,Sherwood Downs Drive,Horsham Downs,Hamilton
1832527,2679,Sherwood Drive,"Glenbrook,Kingseat","Glenbrook,Pukekohe"
1807648,3200,Sherwood Drive,Pukete,Hamilton
1796330,4810,Sherwood Grove,Ashhurst,
1830377,0630,Sherwood Grove,Northcross,Auckland
1783819,8022,Sherwood Lane,Cashmere,Christchurch
1839474,3610,Sherwood Lane,Waihi,
1798478,5510,Sherwood Place,Levin,
1790911,7201,Sherwood Place,Springlands,Blenheim
1799726,4501,Sherwood Place,Springvale,Whanganui
1773972,9522,Sherwood Place,Tapanui,
1841931,7672,Sherwood Rise,Tai Tapu,
1786791,7978,Sherwood Road,"Hunter,Makikihi",Waimate
1826308,0110,Sherwood Road,Onerahi,Whangarei
1787315,7395,Sherwood Road,Waiau,
3043020,3110,Sherwood Street,"Bellevue,Otumoetai",Tauranga
1772023,9014,Sherwood Street,Portobello,Dunedin
1793200,5010,Sherwood Street,Woburn,Lower Hutt
3080666,3377,Sherwood Way,Kinloch,Taupo
1789448,7020,Shetland Place,Richmond,
1799141,4412,Shetland Place,Westbrook,Palmerston North
1822772,0602,Shetland Street,Glen Eden,Auckland
3027635,9010,Shetland Street,"Kaikorai,Wakari",Dunedin
1786722,8062,Shetland Street,Woolston,Christchurch
1811352,3281,Shewan Road,Gordonton,Hamilton
1858496,0612,Shibata Rise,Ranui,Auckland
1838497,8025,Shield Place,Halswell,Christchurch
1790176,7805,Shields Lane,Greymouth,
1778503,9891,Shields Road,"Edendale,Menzies Ferry","Edendale,Wyndham"
1779814,7385,Shields Road,Pyramid Valley,Waikari
1771353,9330,Shields Street,Clyde,
3084228,7011,Shields Way,Stoke,Nelson
3080905,0582,Shieling Road,Waipu,
1771613,9372,Shiel Street,Glenorchy,
1789565,7830,Shiel Street,Reefton,
3081565,7410,Shier Place,Amberley,
1828829,2105,Shifnal Drive,"Manurewa,Randwick Park",Auckland
1773549,9291,Shildon Street,Milburn,Milton
1842654,7615,Shillingford Boulevard,Rolleston,
1842080,7604,Shilling Lane,Prebbleton,
1793892,8042,Shiloh Lane,Sockburn,Christchurch
1822551,0632,Shiloh Way,Greenhithe,Auckland
1839801,7612,Shilton Lane,Pegasus,
1789426,7095,Shimano Road,Golden Downs,Wakefield
1779813,7385,Shimmins Road,Medbury,Hawarden
1774270,9383,Shine Lane,Mount Pisa,Cromwell
3062940,3481,Shine Road,Putaruru,
1821121,0874,Shine Road,South Head,
3081099,0486,Shine Road,Waiharara,Awanui
1774689,9491,Shines Road,Island Cliff,Oamaru
1773255,9598,Shinglea Road,Middlemarch,
3080321,8023,Shingle Lane,Sydenham,Christchurch
1837870,2016,Shingleton Lane,Flat Bush,Auckland
3032576,9483,Shingly Creek Road,Morrisons,Palmerston
1827079,2678,Shipherd Road,Puni,Pukekohe
1824309,1023,Shipherds Avenue,Epsom,Auckland
1829717,1023,Shipherds Close,Epsom,Auckland
1772707,9018,Shipka Street,Abbotsford,Dunedin
1780434,7671,Shipleys Road,Greendale,Darfield
1783122,8051,Shipleys Road,Harewood,Christchurch
1841172,5024,Ships Cove,Whitby,Porirua
1842759,9371,Shipton Court,Lower Shotover,Queenstown
1831497,0600,Shipton Place,Blockhouse Bay,Auckland
3081597,0505,Shipwreck Way,Mangawhai Heads,Mangawhai
1838202,1010,Shipwright Lane,Parnell,Auckland
1840647,0910,Shipwright Place,Warkworth,
1832924,0612,Shiraz Place,Henderson,Auckland
1836674,3210,Shiraz Place,Rototuna,Hamilton
1783121,8062,Shire Lane,Woolston,Christchurch
1837311,3118,Shire Place,Papamoa Beach,Papamoa
1784713,8042,Shirldale Place,Avonhead,Christchurch
1827879,2110,Shirley Avenue,Papakura,
3079397,1041,Shirley Day Lane,Mount Roskill,Auckland
3082434,9023,Shirley Lane,Sawyers Bay,Dunedin
1805236,4104,Shirley Place,Bay View,Napier
1816907,3210,Shirley Place,Huntington,Hamilton
1774915,9011,Shirley Place,Kenmure,Dunedin
1770294,9400,Shirley Place,Oamaru North,Oamaru
3053662,0604,Shirley Road,"Cornwallis,Parau",Auckland
1824295,1021,Shirley Road,Grey Lynn,Auckland
1783112,8013,Shirley Road,"Mairehau,Shirley",Christchurch
1829496,2025,Shirley Road,Papatoetoe,Auckland
1819359,0592,Shirley Road,Ruawai,
1776901,9875,Shirley Road,Tokanui,
1819772,0295,Shirley Road,Waipapa,
1800530,6012,Shirley Street,Karori,Wellington
1810614,3015,Shirley Street,Mangakakahi,Rotorua
1778165,9875,Shirley Street,Tokanui,
1776528,9810,Shirley Terrace,Gladstone,Invercargill
3007996,4412,Shirriffs Road,Awapuni,Palmerston North
3077922,7081,Shirtcliff Lane,Redwood Valley,Richmond
1789049,7096,Shirtcliffs Boundary Road,Tapawera,Wakefield
1790915,7201,Shirtliff Street,Riversdale,Blenheim
1837854,8062,Shivas Place,Bromley,Christchurch
1821857,0624,Shoal Bay Road,Devonport,Auckland
3030485,0991,Shoal Bay Road,Great Barrier Island (Aotea Island),
1838393,4271,Shoal Beach Road,Aramoana,Omakere
1806943,3600,Shoalhaven Street,Paeroa,
1842314,5024,Shoal Place,Whitby,Porirua
1826440,0173,Shoebridge Crescent,Ngunguru,Whangarei
1826442,,Shoemaker Road,Waipu,
1830939,0910,Shoesmith Street,Warkworth,
1812093,3411,Sholson Street,Putaruru,
3079130,8025,Sholto Duncan Crescent,Halswell,Christchurch
1841826,7671,Shona Lane,West Melton,
1823502,0612,Shona Place,Henderson,Auckland
1795527,5784,Shooting Butts Road,Martinborough,
3009874,9884,Shoot Road,"Niagara,Quarry Hills,Waikawa Valley",Tokanui
1824308,0600,Shoreham Street,"Avondale,New Windsor",Auckland
1837382,7273,Shoreline Place,Rarangi,Blenheim
1840773,9300,Shoreline Road,Frankton,Queenstown
1824307,1050,Shore Road,Remuera,Auckland
1772015,9013,Shore Street,"Andersons Bay,Musselburgh",Dunedin
3077952,3114,Shoreview Close,Omokoroa,
3078906,9300,Short Court,Queenstown Hill,Queenstown
1786087,7392,Shortcut Road,Balmoral,
1775431,9310,Shortcut Road,Cromwell,
1779620,7395,Shortcut Road,Hanmer Forest,Hanmer Springs
3070672,9382,Shortcut Road,Luggate,Wanaka
1773251,9085,Shortcut Road,"Mount Cargill,Waitati",Waitati
1802330,4087,Shortcut Road,Te Araroa,
1976876,9412,Short Cut Road,Omarama,
1774377,9282,Short Cut Road,Wangaloa,Kaitangata
3082367,2019,Shortfin Place,Flat Bush,Auckland
3081096,8025,Shorthorn Lane,Halswell,Christchurch
3084257,2580,Shorthorn Lane,Karaka,Papakura
1805156,4130,Shortland Place,Havelock North,
1770468,9494,Shortland Road,Oamaru North,Oamaru
3009191,0476,Shortlands Road,"Omahuta Forest,Umawera","Northland Conservation Park,Okaihau"
3046001,8061,Shortland Street,"Aranui,Avondale,Wainoni",Christchurch
1824302,1010,Shortland Street,Auckland Central,Auckland
1772019,9011,Shortland Street,Caversham,Dunedin
1794673,6035,Shortland Street,Khandallah,Wellington
1797397,4777,Shortland Street,Kiwitea,Feilding
1770529,9435,Shortland Street,Kurow,
1796256,4472,Shortland Street,Linton,Palmerston North
1818070,4310,Shortland Street,"Lower Vogeltown,New Plymouth",New Plymouth
1826307,0112,Shortland Street,Regent,Whangarei
1803975,4112,Shortland Street,Tamatea,Napier
1818071,4310,Short Lane,New Plymouth,
3082144,0582,Short Lane,Waipu,
1808313,3118,Short Place,Papamoa Beach,Papamoa
1799695,4779,Short Road,"Beaconsfield,Halcombe","Feilding,Halcombe"
1840860,9382,Short Road,Glendhu Bay,Wanaka
3014433,4389,Short Road,Inglewood,
1797903,4982,Short Road,Pahiatua,
1841547,5792,Short Road,Parkvale,Carterton
1815242,3081,Short Road,Reporoa,
1821120,0892,Short Road,Riverhead,
1816405,4378,Short Road,Tongaporutu,Urenui
1776662,9874,Short Road,West Plains,Invercargill
1806515,3620,Short Road,Whangamata,
1770864,9320,Short Street,Alexandra,
1797699,4777,Short Street,Apiti,
1805918,3415,Short Street,Arapuni,Putaruru
3024935,7700,Short Street,Ashburton,
1801418,4810,Short Street,Ashhurst,
1824301,1010,Short Street,Auckland Central,Auckland
1774168,9384,Short Street,Bannockburn,Cromwell
1772706,9018,Short Street,Burnside,Dunedin
1800862,4501,Short Street,Castlecliff,Whanganui
1807649,3214,Short Street,Claudelands,Hamilton
1790662,7805,Short Street,Greymouth,
1832735,1011,Short Street,Herne Bay,Auckland
1773550,9282,Short Street,Kaitangata,
1809864,3127,Short Street,Kawerau,
1808013,3889,Short Street,Kawhia,
1815342,3800,Short Street,Kihikihi,Te Awamutu
1800586,5810,Short Street,"Kuripuni,Solway",Masterton
1778813,9881,Short Street,Longwood,Riverton/Aparima
1770546,9495,Short Street,Maheno,Oamaru
1830936,0982,Short Street,Mahurangi East,Warkworth
1828823,2102,Short Street,Manurewa East,Auckland
1781788,7910,Short Street,Marchwiel,Timaru
1811506,3400,Short Street,Matamata,
1775787,9792,Short Street,Mossburn,
1825421,1023,Short Street,Newmarket,Auckland
1812566,3330,Short Street,Nukuhau,Taupo
1772020,9013,Short Street,Ocean Grove,Dunedin
1809207,3110,Short Street,Otumoetai,Tauranga
1827881,,Short Street,Papakura,
1772013,9022,Short Street,Ravensbourne,Dunedin
1776529,9810,Short Street,Richmond,Invercargill
3024937,7500,Short Street,"Sheffield,Waddington",
1825691,1081,Short Street,Surfdale,Waiheke Island
1813183,3920,Short Street,Taumarunui,
1811911,3320,Short Street,Te Aroha,
1801654,5894,Short Street,Tinui,
1794674,6021,Short Street,Vogeltown,Wellington
1783514,7978,Short Street,Waimate,
1793423,5014,Short Street,Wainuiomata,Lower Hutt
1817117,4320,Short Street,Waitara,
1773256,9085,Short Street,Waitati,
1783129,8011,Short Street,Waltham,Christchurch
1809442,3120,Short Street,Whakatane,
1828842,2022,Shortt Avenue,Mangere Bridge,Auckland
1801169,4815,Shortt Street,Foxton Beach,Foxton
1824996,1025,Shorwell Street,Sandringham,Auckland
1842125,8025,Shotfirer Lane,Halswell,Christchurch
1841329,9300,Shotover Delta Road,Lower Shotover,Queenstown
1796124,5036,Shotover Grove,Waikanae,
3029929,9300,Shotover Street,Queenstown,
1794678,6012,Shotter Street,Karori,Wellington
3083917,9371,Shoveler Road,Jacks Point,Queenstown
1779146,8042,Showgate Avenue,Sockburn,Christchurch
1841092,9024,Showgate Crescent,Mosgiel,
1836025,7430,Showgate Drive,Oxford,
1842905,7632,Showground Place,Leeston,
3060320,0472,Showground Road,"Ohaeawai,Waimate North","Kaikohe,Kerikeri"
1808315,3186,Showground Road,Paengaroa,
1785957,8024,Show Place,Addington,Christchurch
1824303,1071,Shrewsbury Avenue,Glendowie,Auckland
1814014,3110,Shrewsbury Close,Bethlehem,Tauranga
1836608,3129,Shrewsbury Place,Katikati,
1770542,9410,Shrewsbury Street,Hampden,
1783124,8014,Shrewsbury Street,Merivale,Christchurch
1777637,9822,Shrewsbury Street,Riverton/Aparima,
2006795,7610,Shrimpton Avenue,Woodend,
1805180,4102,Shrimpton Road,Haumoana,
1794452,6037,Shrimpton Way,Newlands,Wellington
1770539,9491,Shrimski Street,Deborah,Oamaru
1794464,6012,Shropshire Avenue,Wilton,Wellington
3084271,2580,Shropshire Street,Karaka,Papakura
1775844,9793,Shropshire Street,Kingston,
3078834,0616,Shrub Lane,Hobsonville,Auckland
1833170,2013,Shrule Place,East Tamaki,Auckland
1834452,3210,Shrule Place,Huntington,Hamilton
3080935,3432,Shuka Avenue,Leamington,Cambridge
1772705,9018,Shulma Street,Abbotsford,Dunedin
1803606,4274,Shunt Road,Tikokino,
1839821,7612,Shurrock Lane,Pegasus,
3054205,8062,Shuttle Drive,"Bromley,Wainoni",Christchurch
1821127,0930,Shuttleworth Place,"Manly,Stanmore Bay",Whangaparaoa
1799592,7999,Sibbald Lane,Lake Tekapo,
1773548,9292,Siberia Road,Akatore,Milton
1780994,7778,Siberia Road,Maronan,Ashburton
1803838,4110,Siberia Road,Westshore,Napier
1842923,0932,Sibling Court,Silverdale,
1797163,4573,Siceley Road,Mangamahu,Whanganui
1798747,4710,Sicely Street,Marton,
1806835,9371,Sicilian Lane,Lake Hayes,Queenstown
1773257,9018,Sickels Street,Fairfield,Dunedin
1786721,8013,Siddal Place,Richmond,Christchurch
1841666,4172,Side Road,Haumoana,
1773728,9534,Side Street,Clinton,
1773551,9282,Side Street,Kaitangata,
1778302,9782,Side Street,Winton,
1828832,2019,Sidey Avenue,"Clover Park,Flat Bush",Auckland
1803968,4110,Sidey Place,Marewa,Napier
1785047,7630,Sidey Quay,Kaiapoi,
1783515,7988,Sidey Road,Southburn,
1772022,9012,Sidey Street,"Calton Hill,Corstorphine",Dunedin
1840430,7604,Siding Lane,Prebbleton,
1794473,6022,Sidlaw Street,Strathmore Park,Wellington
1821973,0630,Sidmouth Street,Mairangi Bay,Auckland
1835882,7197,Sidney Crescent,Kaiteriteri,Motueka
1778502,9893,Sidney Street,Dacre,Invercargill
3078652,0616,Sidney Wallingford Way,Hobsonville,Auckland
1837785,2022,Sid Place,Mangere,Auckland
1817606,7802,Sids Road,Coal Creek,Greymouth
3003561,0932,Sidwell Road,"Silverdale,Wainui",
1839113,2016,Siedeberg Drive,Flat Bush,Auckland
1785753,7987,Siegerts Road,Kimbell,Fairlie
1838611,3110,Siemonek Rise,Bethlehem,Tauranga
1787570,7692,Siena Place,Ohoka,
1837754,0610,Siena Place,Te Atatu Peninsula,Auckland
1834744,8025,Sienna Court,Aidanfield,Christchurch
3083442,3330,Sienna Way,Rangatira Park,Taupo
1819774,0210,Sierra Avenue,Kawakawa,
1826280,0112,Sierra Avenue,Te Kamo,Whangarei
1799629,4414,Sierra Court,Roslyn,Palmerston North
3082196,0616,Sierra Pine Road,Hobsonville,Auckland
3082324,0230,Sierra Place,Kerikeri,
3082168,3800,Sierra Place,Te Awamutu,
3062219,0172,Sierra Road,"Kaihu,Pakotai","Kaihu,Whangarei"
1824296,1071,Sierra Street,Glendowie,Auckland
1792599,5371,Sierra Way,Blue Mountains,Upper Hutt
3080549,2579,Sierra Way,Ramarama,Drury
1821126,0930,Siesta Terrace,Gulf Harbour,Whangaparaoa
1792359,5024,Sievers Grove,"Cannons Creek,Ranui",Porirua
1802110,4010,Sievwright Lane,Whataupoko,Gisborne
1817747,4671,Siggs Road,Manaia,
3084086,7615,Sight Close,Rolleston,
1804685,4974,Sigismund Street,Norsewood,
1785798,8081,Signal Hill Road,Mount Pleasant,Christchurch
1774916,9010,Signal Hill Road,Opoho,Dunedin
3084282,7604,Signal Lane,Prebbleton,
1794457,6022,Signallers Grove,Strathmore Park,Wellington
1819773,0475,Signal Road,Okaihau,
1820137,0473,Signal Station Road,Omapere,Kaikohe
1819153,0391,Signal Station Road,Pouto,
1798566,4815,Signal Street,Foxton Beach,Foxton
1801198,4710,Signal Street,Marton,
1840872,4775,Sika Avenue,Feilding,
1828834,2019,Sikkim Crescent,Clover Park,Auckland
1816367,4320,Silby Street,Waitara,
1818055,2016,Sileni Place,Flat Bush,Auckland
1805844,3200,Silhouette Way,Western Heights,Hamilton
3083327,1072,Silica Mews,Stonefields,Auckland
1819355,0592,Silich Road,Ruawai,
1815243,3330,Silich Street,Acacia Bay,Taupo
1827421,4410,Silicon Way,Fitzherbert,Palmerston North
3049546,7201,Silk Close,Witherlea,Blenheim
3078768,7614,Silk Place,Rolleston,
1811594,3471,Silk Road,Okauia,Matamata
1816545,4387,Silk Road,Purangi,Tarata
1773552,9291,Silksworth Street,Milburn,Milton
1840315,2113,Silkwood Crescent,Karaka,Papakura
3061775,2105,Silkwood Grove,Totara Heights,Auckland
1833250,0295,Silkwood Lane,Kerikeri,
1807651,3206,Silkwood Lane,Melville,Hamilton
1814154,3620,Silkwood Lane,Whangamata,
1836697,4410,Silkwood Place,Fitzherbert,Palmerston North
1813831,3110,Silkwood Way,Tauriko,Tauranga
1787604,7692,Sillano Place,Ohoka,
1807652,3216,Sillary Street,Hamilton East,Hamilton
1819152,0370,Sills Road,Arapohue,Dargaville
3081579,7610,Sills Street,Woodend,
1789351,7095,Silstar Road,Golden Downs,Wakefield
1842999,7614,Siltstone Street,Rolleston,
1807653,3216,Silva Crescent,Riverlea,Hamilton
1838073,2019,Silvana Drive,Flat Bush,Auckland
1816882,4312,Silvan Place,Bell Block,New Plymouth
2014949,7020,Silvan Place,Richmond,
3078645,2110,Silver Beech Street,Takanini,Auckland
3008218,6037,Silverbirch Grove,Churton Park,Wellington
1788350,7010,Silverbirch Grove,The Brook,Nelson
1787152,7581,Silverbirch Lane,Duvauchelle,
1831224,0612,Silver Birch Rise,Henderson,Auckland
1832304,2103,Silver Creek Road,Weymouth,Auckland
1799623,4410,Silverdale Court,Terrace End,Palmerston North
1783120,8061,Silverdale Place,Avonside,Christchurch
3080640,9024,Silverdale Place,Mosgiel,
1814458,3216,Silverdale Road,"Hillcrest,Silverdale",Hamilton
1821131,0932,Silverdale Street,Silverdale,
1820429,0420,Silver Egg Road,Mangonui,
1834066,3283,Silver Eye Lane,Tamahere,Hamilton
3077523,0616,Silvereye Road,Hobsonville,Auckland
3082614,8025,Silvereye Street,Halswell,Christchurch
3080324,6037,Silvereye Way,Johnsonville,Wellington
3080224,0616,Silver Fern Avenue,Hobsonville,Auckland
3079815,3118,Silver Fern Lane,Papamoa,
